SEQN,age,gender,screen_hours,sleep_hours,PAQ710,PAQ715,PAD680,weight,SDMVPSU,SDMVSTRA
91875.0,69.0,Female,2.0,8.0,1.0,1.0,,132698.283019,2.0,119.0
91876.0,33.0,Female,2.0,6.5,2.0,5.397605346934028e-79,,23392.325695,2.0,128.0
91880.0,55.0,Female,2.0,8.0,1.0,1.0,,29105.885678,1.0,129.0
91884.0,72.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,72434.232072,2.0,129.0
91886.0,66.0,Male,10.0,8.0,5.0,5.0,,13689.736224,2.0,130.0
91887.0,28.0,Female,16.0,9.0,8.0,8.0,,17746.046183,2.0,133.0
91888.0,45.0,Female,2.0,8.5,2.0,5.397605346934028e-79,,138821.803515,1.0,129.0
91889.0,66.0,Male,10.0,8.0,2.0,8.0,,8113.690331,1.0,124.0
91890.0,60.0,Male,3.0,,1.0,2.0,,103506.524342,2.0,131.0
91893.0,33.0,Female,3.0,7.5,3.0,5.397605346934028e-79,,41478.580715,2.0,126.0
91894.0,25.0,Male,4.0,8.0,2.0,2.0,,19271.986298,2.0,128.0
91897.0,57.0,Female,8.0,4.0,5.0,3.0,,20037.071329,2.0,132.0
91898.0,61.0,Male,6.0,8.0,2.0,4.0,,12381.014112,1.0,119.0
91899.0,48.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,16888.303839,1.0,131.0
91900.0,46.0,Female,2.0,8.5,2.0,5.397605346934028e-79,,44081.182117,2.0,127.0
91901.0,16.0,Male,1.0,7.5,1.0,5.397605346934028e-79,,66584.083449,2.0,122.0
91903.0,50.0,Female,7.0,5.0,5.0,2.0,,20897.576476,1.0,119.0
91904.0,17.0,Female,6.0,6.0,5.0,1.0,,15153.941242,2.0,125.0
91906.0,29.0,Male,2.0,8.0,5.397605346934028e-79,2.0,,18355.533462,2.0,130.0
91907.0,54.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,177370.27457,1.0,126.0
91908.0,16.0,Male,10.0,5.5,2.0,8.0,,39119.363598,1.0,130.0
91911.0,51.0,Female,4.0,7.5,2.0,2.0,,26022.837286,2.0,131.0
91912.0,41.0,Male,5.0,8.0,3.0,2.0,,30837.082286,1.0,127.0
91915.0,67.0,Male,10.0,9.5,2.0,8.0,,15275.174945,1.0,129.0
91916.0,35.0,Female,9.0,7.0,1.0,8.0,,107441.152974,1.0,122.0
91919.0,43.0,Male,3.0,7.5,2.0,1.0,,41582.119105,2.0,128.0
91921.0,45.0,Female,2.0,8.0,1.0,1.0,,14957.748116,2.0,132.0
91922.0,39.0,Female,4.0,5.5,4.0,5.397605346934028e-79,,16399.847494,1.0,123.0
91924.0,58.0,Male,3.0,7.5,1.0,2.0,,163506.163118,2.0,121.0
91927.0,24.0,Female,8.0,7.5,8.0,5.397605346934028e-79,,81320.058136,1.0,130.0
91928.0,38.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,23926.565286,1.0,132.0
91930.0,34.0,Male,8.0,8.0,4.0,4.0,,20004.910976,1.0,124.0
91931.0,55.0,Male,4.0,8.0,3.0,1.0,,23781.88186,2.0,125.0
91932.0,51.0,Female,4.0,5.5,4.0,5.397605346934028e-79,,20897.576476,1.0,125.0
91935.0,80.0,Male,6.0,7.5,5.0,1.0,,23012.987011,1.0,126.0
91938.0,32.0,Female,10.0,11.0,2.0,8.0,60.0,25509.061817,1.0,127.0
91940.0,80.0,Female,11.0,8.0,3.0,8.0,,5.397605346934028e-79,1.0,133.0
91944.0,31.0,Male,2.0,10.0,5.397605346934028e-79,2.0,,137236.245382,2.0,121.0
91945.0,39.0,Female,2.0,7.0,1.0,1.0,,31440.907964,1.0,123.0
91947.0,29.0,Male,7.0,7.0,2.0,5.0,,27282.984581,2.0,129.0
91949.0,80.0,Male,13.0,8.5,5.0,8.0,,14775.084586,1.0,125.0
91950.0,61.0,Male,10.0,7.0,5.0,5.0,,162654.741873,1.0,126.0
91952.0,42.0,Male,3.0,6.0,2.0,1.0,,30309.720654,1.0,124.0
91954.0,80.0,Female,13.0,7.0,5.0,8.0,,56974.243449,2.0,127.0
91956.0,61.0,Male,13.0,7.0,5.0,8.0,30.0,17337.242169,1.0,126.0
91957.0,23.0,Female,3.0,6.5,3.0,5.397605346934028e-79,,30509.946392,2.0,119.0
91960.0,67.0,Female,9.0,10.5,1.0,8.0,,9029.291579,2.0,127.0
91962.0,63.0,Male,13.0,9.0,5.0,8.0,,10089.563859,1.0,127.0
91965.0,38.0,Male,3.0,4.0,1.0,2.0,,37441.185912,2.0,123.0
91966.0,40.0,Male,10.0,9.0,2.0,8.0,,26869.706168,2.0,125.0
91967.0,50.0,Female,6.0,6.0,5.0,1.0,,32226.91204,2.0,127.0
91968.0,27.0,Male,12.0,5.5,4.0,8.0,,39017.960483,1.0,120.0
91970.0,59.0,Male,2.0,8.0,5.397605346934028e-79,2.0,,15797.375177,2.0,129.0
91972.0,70.0,Male,6.0,7.0,5.0,1.0,,10149.169036,1.0,128.0
91974.0,40.0,Male,2.0,6.5,2.0,5.397605346934028e-79,,25069.282531,2.0,130.0
91975.0,18.0,Male,10.0,8.0,5.0,5.0,,17139.161695,1.0,120.0
91976.0,40.0,Male,9.0,8.5,1.0,8.0,,41666.45857,2.0,126.0
91978.0,22.0,Male,9.0,8.5,8.0,1.0,,20001.604294,2.0,122.0
91979.0,18.0,Female,4.0,8.0,1.0,3.0,,73894.226842,2.0,125.0
91983.0,38.0,Female,5.0,7.5,2.0,3.0,,97602.13066,2.0,121.0
91984.0,49.0,Female,1.0,7.0,1.0,5.397605346934028e-79,,54919.980045,2.0,127.0
91985.0,25.0,Male,3.0,7.0,2.0,1.0,,39636.299164,1.0,120.0
91991.0,76.0,Male,13.0,9.5,5.0,8.0,,10916.330309,1.0,121.0
91992.0,66.0,Female,4.0,7.5,4.0,5.397605346934028e-79,,148835.559652,2.0,120.0
91993.0,39.0,Female,12.0,6.5,4.0,8.0,,35448.37272,1.0,121.0
91994.0,30.0,Male,6.0,7.5,1.0,5.0,,30188.559216,1.0,122.0
91995.0,54.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,75544.265026,2.0,126.0
91997.0,35.0,Female,3.0,7.5,2.0,1.0,60.0,19755.294532,2.0,121.0
91999.0,33.0,Female,1.0,7.5,5.397605346934028e-79,1.0,,86078.099434,1.0,133.0
92000.0,34.0,Male,8.0,6.5,8.0,5.397605346934028e-79,,33478.219715,1.0,120.0
92001.0,65.0,Female,6.0,9.0,5.0,1.0,,18672.628976,2.0,119.0
92002.0,59.0,Male,1.0,6.5,1.0,5.397605346934028e-79,,25029.036195,1.0,121.0
92003.0,31.0,Male,2.0,7.5,1.0,1.0,,127870.613211,2.0,129.0
92004.0,19.0,Male,2.0,9.0,1.0,1.0,,16047.359835,1.0,126.0
92005.0,33.0,Male,2.0,7.0,5.397605346934028e-79,2.0,,38043.228218,2.0,120.0
92007.0,37.0,Male,4.0,9.0,2.0,2.0,,23529.152164,2.0,122.0
92008.0,16.0,Male,5.0,6.0,5.397605346934028e-79,5.0,,8003.457253,1.0,129.0
92010.0,18.0,Female,8.0,11.0,5.397605346934028e-79,8.0,,16392.789912,1.0,133.0
92014.0,26.0,Female,10.0,9.0,2.0,8.0,,23132.349141,1.0,120.0
92017.0,73.0,Male,5.0,9.0,2.0,3.0,,98212.169806,1.0,133.0
92019.0,66.0,Male,13.0,7.5,5.0,8.0,,129261.597069,1.0,130.0
92020.0,51.0,Female,11.0,8.0,3.0,8.0,,29292.836479,2.0,127.0
92021.0,75.0,Female,2.0,9.0,5.397605346934028e-79,2.0,,20648.695575,2.0,130.0
92024.0,70.0,Male,1.0,8.5,1.0,5.397605346934028e-79,60.0,11622.173135,1.0,122.0
92025.0,22.0,Male,3.0,9.0,5.397605346934028e-79,3.0,,30891.477127,1.0,133.0
92026.0,42.0,Female,3.0,7.5,2.0,1.0,,19711.170231,1.0,121.0
92027.0,65.0,Female,13.0,6.0,5.0,8.0,,15979.171528,1.0,123.0
92030.0,78.0,Female,10.0,8.5,2.0,8.0,,12031.187546,2.0,128.0
92037.0,26.0,Female,2.0,9.5,2.0,5.397605346934028e-79,,25901.949501,2.0,129.0
92038.0,39.0,Male,8.0,7.5,5.0,3.0,,122232.157891,1.0,122.0
92041.0,29.0,Male,6.0,9.0,2.0,4.0,,54383.103937,2.0,131.0
92042.0,16.0,Male,4.0,7.0,1.0,3.0,,53904.176918,1.0,131.0
92043.0,19.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,23022.326092,2.0,120.0
92044.0,21.0,Male,9.0,5.0,4.0,5.0,,21261.074139,2.0,120.0
92045.0,40.0,Male,1.0,8.0,1.0,5.397605346934028e-79,,171270.993444,1.0,126.0
92048.0,75.0,Male,13.0,9.0,5.0,8.0,,10914.794235,2.0,133.0
92049.0,56.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,25576.065793,2.0,130.0
92050.0,61.0,Female,10.0,10.0,2.0,8.0,,8843.832637,2.0,125.0
92051.0,36.0,Female,2.0,6.5,1.0,1.0,,16975.548441,2.0,133.0
92052.0,61.0,Male,11.0,4.0,8.0,3.0,,6857.420201,1.0,124.0
92054.0,50.0,Male,9.0,7.5,1.0,8.0,,5.397605346934028e-79,1.0,127.0
92055.0,66.0,Female,11.0,10.0,3.0,8.0,,8009.369658,1.0,125.0
92058.0,65.0,Male,4.0,7.5,5.397605346934028e-79,4.0,,16070.559915,2.0,130.0
92059.0,72.0,Female,5.0,8.5,3.0,2.0,,88441.093149,1.0,130.0
92060.0,65.0,Male,13.0,,5.0,8.0,60.0,15341.493418,1.0,119.0
92062.0,40.0,Female,3.0,6.5,2.0,1.0,,35090.347454,2.0,127.0
92065.0,47.0,Female,12.0,5.0,4.0,8.0,,14203.221273,2.0,119.0
92066.0,80.0,Male,9.0,11.5,1.0,8.0,,9033.441989,1.0,127.0
92068.0,27.0,Male,2.0,8.0,1.0,1.0,,145013.948386,2.0,123.0
92069.0,41.0,Male,5.0,8.0,4.0,1.0,,24073.502379,2.0,130.0
92070.0,64.0,Female,10.0,10.0,2.0,8.0,,30948.425208,2.0,127.0
92071.0,27.0,Male,7.0,7.0,2.0,5.0,,5.397605346934028e-79,1.0,122.0
92072.0,19.0,Male,4.0,8.0,2.0,2.0,,19090.227948,2.0,130.0
92074.0,40.0,Male,3.0,6.5,5.397605346934028e-79,3.0,,184666.318564,1.0,132.0
92076.0,59.0,Male,5.0,6.0,2.0,3.0,,28589.968224,2.0,131.0
92078.0,17.0,Female,7.0,8.0,4.0,3.0,,16823.402748,2.0,132.0
92081.0,49.0,Female,8.0,10.5,5.397605346934028e-79,8.0,,19411.816721,1.0,124.0
92083.0,23.0,Female,4.0,8.5,3.0,1.0,,32733.985798,1.0,129.0
92084.0,35.0,Male,8.0,10.0,4.0,4.0,,29454.583247,1.0,131.0
92085.0,56.0,Female,10.0,7.5,5.0,5.0,,134366.201344,1.0,130.0
92088.0,61.0,Male,7.0,8.0,5.0,2.0,,230296.60414,2.0,127.0
92089.0,61.0,Female,10.0,9.0,5.0,5.0,,51601.089212,1.0,126.0
92090.0,80.0,Male,6.0,7.0,3.0,3.0,,45664.362922,2.0,124.0
92092.0,32.0,Female,13.0,9.0,5.0,8.0,,19334.147089,2.0,121.0
92094.0,63.0,Male,3.0,6.0,2.0,1.0,,9396.053944,1.0,123.0
92097.0,80.0,Female,7.0,8.0,5.0,2.0,,51861.980823,1.0,125.0
92098.0,63.0,Male,12.0,7.0,4.0,8.0,,8488.402922,1.0,120.0
92099.0,22.0,Male,4.0,6.0,2.0,2.0,,30891.477127,1.0,133.0
92101.0,69.0,Male,13.0,8.0,5.0,8.0,,8403.464986,1.0,127.0
92103.0,72.0,Male,10.0,8.0,5.0,5.0,,15856.388294,1.0,125.0
92104.0,20.0,Male,3.0,9.5,2.0,1.0,,126834.157105,2.0,124.0
92105.0,74.0,Male,6.0,7.5,5.0,1.0,,11231.378118,2.0,133.0
92106.0,56.0,Male,9.0,5.0,1.0,8.0,,24362.935752,2.0,129.0
92107.0,38.0,Female,3.0,7.0,1.0,2.0,,28274.796201,2.0,120.0
92109.0,50.0,Male,10.0,6.5,5.0,5.0,,33791.665542,2.0,123.0
92110.0,80.0,Female,12.0,8.5,4.0,8.0,,30409.117924,1.0,131.0
92111.0,60.0,Female,10.0,8.0,2.0,8.0,,9303.521939,1.0,128.0
92112.0,41.0,Male,7.0,8.0,2.0,5.0,,145874.743258,1.0,132.0
92114.0,30.0,Male,5.0,5.0,2.0,3.0,,25706.81416,1.0,128.0
92116.0,63.0,Female,4.0,7.0,2.0,2.0,,61204.961783,2.0,123.0
92119.0,58.0,Female,4.0,8.0,2.0,2.0,,92896.914387,2.0,125.0
92121.0,57.0,Male,7.0,6.0,5.0,2.0,,17596.419988,2.0,128.0
92122.0,23.0,Male,5.0,7.5,4.0,1.0,,148990.026453,2.0,129.0
92123.0,18.0,Male,4.0,8.5,1.0,3.0,,24822.719741,2.0,122.0
92124.0,42.0,Female,1.0795210693868056e-78,6.0,5.397605346934028e-79,5.397605346934028e-79,,20482.059396,2.0,131.0
92126.0,63.0,Female,5.0,12.0,5.0,5.397605346934028e-79,,20576.082483,2.0,131.0
92129.0,26.0,Female,2.0,7.5,1.0,1.0,,54438.609513,1.0,131.0
92130.0,56.0,Male,6.0,8.5,2.0,4.0,,25969.236261,2.0,133.0
92131.0,61.0,Female,5.0,8.5,3.0,2.0,,9784.592709,2.0,133.0
92132.0,18.0,Male,5.0,10.0,3.0,2.0,,11838.876061,2.0,130.0
92133.0,31.0,Male,4.0,13.0,1.0,3.0,,30784.344067,1.0,124.0
92134.0,29.0,Male,4.0,7.0,2.0,2.0,,40656.393214,1.0,122.0
92135.0,61.0,Male,11.0,7.0,3.0,8.0,,9630.94732,1.0,127.0
92136.0,72.0,Female,6.0,9.0,5.0,1.0,,11793.339666,1.0,120.0
92138.0,80.0,Male,11.0,10.0,3.0,8.0,,36694.573655,2.0,131.0
92139.0,73.0,Male,2.0,8.5,2.0,5.397605346934028e-79,,54105.881387,1.0,131.0
92140.0,48.0,Female,3.0,9.5,3.0,5.397605346934028e-79,,37018.969232,2.0,131.0
92141.0,60.0,Male,4.0,7.5,2.0,2.0,,9523.857009,1.0,119.0
92143.0,67.0,Female,9.0,8.5,1.0,8.0,60.0,8075.617835,1.0,127.0
92146.0,69.0,Male,11.0,7.5,3.0,8.0,,10097.414448,1.0,128.0
92149.0,33.0,Male,13.0,10.5,5.0,8.0,,40941.945434,1.0,127.0
92150.0,32.0,Male,16.0,8.0,8.0,8.0,,32112.213036,2.0,123.0
92151.0,64.0,Male,13.0,7.5,5.0,8.0,,43796.582292,2.0,123.0
92152.0,17.0,Female,8.0,11.0,8.0,5.397605346934028e-79,,17179.735808,2.0,131.0
92155.0,24.0,Female,10.0,10.0,2.0,8.0,,39587.129487,1.0,124.0
92156.0,50.0,Male,4.0,7.5,3.0,1.0,,19071.689762,2.0,133.0
92157.0,51.0,Male,7.0,7.0,5.0,2.0,,30643.409549,1.0,125.0
92158.0,57.0,Male,12.0,6.0,4.0,8.0,,25387.360189,2.0,126.0
92159.0,18.0,Female,3.0,7.0,2.0,1.0,,20882.066532,2.0,129.0
92160.0,59.0,Female,4.0,7.5,2.0,2.0,,97236.233325,1.0,125.0
92166.0,34.0,Male,6.0,7.0,1.0,5.0,,26481.907563,1.0,120.0
92167.0,55.0,Male,13.0,5.0,5.0,8.0,,35550.787642,2.0,130.0
92168.0,69.0,Male,3.0,7.0,1.0,2.0,,157873.87408,1.0,126.0
92170.0,64.0,Male,5.0,8.0,5.0,5.397605346934028e-79,,157760.584232,2.0,125.0
92174.0,29.0,Male,10.0,10.0,5.0,5.0,,54012.669442,2.0,127.0
92176.0,16.0,Male,12.0,8.0,4.0,8.0,,19567.409263,2.0,129.0
92177.0,80.0,Male,9.0,,1.0,8.0,,5.397605346934028e-79,2.0,133.0
92179.0,37.0,Female,2.0,6.5,1.0,1.0,60.0,25175.367898,2.0,122.0
92181.0,16.0,Male,13.0,11.0,5.0,8.0,,21376.556137,1.0,128.0
92184.0,40.0,Female,10.0,8.0,2.0,8.0,,16334.50313,1.0,120.0
92185.0,63.0,Male,11.0,9.0,3.0,8.0,60.0,8506.670347,1.0,128.0
92186.0,48.0,Female,3.0,6.5,2.0,1.0,,117608.971956,1.0,130.0
92188.0,77.0,Male,5.0,6.0,5.397605346934028e-79,5.0,,20281.319287,1.0,122.0
92190.0,27.0,Female,13.0,7.0,8.0,5.0,,21920.105542,2.0,125.0
92192.0,71.0,Male,7.0,6.0,2.0,5.0,,5.397605346934028e-79,1.0,126.0
92194.0,47.0,Female,4.0,8.0,3.0,1.0,,21128.75884,2.0,123.0
92198.0,47.0,Female,3.0,6.5,2.0,1.0,,37552.297073,1.0,129.0
92199.0,47.0,Male,2.0,6.0,1.0,1.0,,44734.788405,2.0,123.0
92200.0,25.0,Male,10.0,9.0,2.0,8.0,,49005.565618,1.0,132.0
92202.0,65.0,Female,13.0,6.0,5.0,8.0,,20752.814844,2.0,132.0
92203.0,40.0,Female,2.0,8.0,5.397605346934028e-79,2.0,,22395.476466,2.0,130.0
92204.0,71.0,Female,7.0,9.5,5.0,2.0,,67671.320711,2.0,121.0
92206.0,20.0,Female,11.0,5.0,3.0,8.0,,35378.764695,2.0,127.0
92207.0,16.0,Female,10.0,6.0,2.0,8.0,,17173.948628,1.0,121.0
92210.0,30.0,Female,13.0,7.5,8.0,5.0,,23960.170042,2.0,130.0
92212.0,33.0,Female,5.0,7.0,1.0,4.0,,31799.475016,2.0,120.0
92216.0,31.0,Female,10.0,10.0,5.0,5.0,,29363.431084,1.0,124.0
92217.0,64.0,Female,11.0,7.0,3.0,8.0,,25656.837145,2.0,122.0
92218.0,64.0,Male,8.0,8.5,5.397605346934028e-79,8.0,,11681.80591,1.0,128.0
92219.0,63.0,Male,4.0,7.5,3.0,1.0,,7703.064656,1.0,124.0
92220.0,39.0,Female,8.0,10.0,8.0,5.397605346934028e-79,,20328.440748,2.0,128.0
92221.0,80.0,Female,13.0,13.0,5.0,8.0,,10801.545573,1.0,124.0
92225.0,42.0,Female,2.0,8.5,2.0,5.397605346934028e-79,,20903.461014,1.0,131.0
92226.0,26.0,Female,2.0,8.0,1.0,1.0,,82442.222639,2.0,121.0
92228.0,16.0,Male,12.0,9.0,8.0,4.0,,14357.112766,1.0,121.0
92229.0,75.0,Female,13.0,6.0,5.0,8.0,,21713.195685,2.0,132.0
92233.0,49.0,Female,10.0,8.5,2.0,8.0,,25467.288984,2.0,125.0
92234.0,29.0,Male,4.0,6.0,2.0,2.0,,20771.486515,1.0,126.0
92235.0,80.0,Female,11.0,9.0,3.0,8.0,,26609.540814,2.0,130.0
92236.0,80.0,Female,13.0,10.0,5.0,8.0,,5.397605346934028e-79,1.0,131.0
92238.0,80.0,Female,13.0,5.0,5.0,8.0,,13890.763145,2.0,122.0
92239.0,22.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,93511.137964,2.0,120.0
92240.0,77.0,Male,5.0,6.0,5.0,5.397605346934028e-79,,12092.152709,1.0,131.0
92242.0,80.0,Female,5.0,7.5,5.0,5.397605346934028e-79,,68795.161003,1.0,120.0
92243.0,62.0,Male,2.0,9.5,2.0,5.397605346934028e-79,,8466.459476,1.0,127.0
92245.0,19.0,Male,2.0,10.0,2.0,5.397605346934028e-79,,13566.18221,2.0,122.0
92247.0,57.0,Female,3.0,9.0,2.0,1.0,,178583.155048,2.0,124.0
92250.0,16.0,Female,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,13372.798054,1.0,132.0
92251.0,57.0,Male,11.0,6.0,3.0,8.0,,29358.906959,1.0,130.0
92252.0,63.0,Female,3.0,4.0,3.0,5.397605346934028e-79,,16108.998091,2.0,126.0
92253.0,64.0,Female,8.0,9.0,5.397605346934028e-79,8.0,,25656.837145,2.0,122.0
92254.0,45.0,Male,8.0,7.5,5.397605346934028e-79,8.0,,18856.811086,2.0,129.0
92255.0,62.0,Male,5.0,6.0,3.0,2.0,,11610.287034,2.0,132.0
92256.0,53.0,Male,2.0,9.0,1.0,1.0,,99287.934073,1.0,131.0
92257.0,80.0,Male,10.0,8.0,2.0,8.0,,6118.825646,2.0,119.0
92258.0,19.0,Female,4.0,9.0,3.0,1.0,,24142.633255,2.0,125.0
92259.0,80.0,Male,9.0,4.0,1.0,8.0,,20072.654106,2.0,132.0
92260.0,50.0,Female,4.0,9.0,4.0,5.397605346934028e-79,,20133.79175,1.0,127.0
92262.0,80.0,Female,12.0,7.0,4.0,8.0,,11310.80717,1.0,127.0
92263.0,29.0,Male,1.0,7.0,5.397605346934028e-79,1.0,,10368.545881,1.0,119.0
92264.0,16.0,Female,11.0,10.0,3.0,8.0,,22894.509501,2.0,127.0
92269.0,80.0,Female,10.0,7.5,2.0,8.0,,18606.703481,2.0,132.0
92271.0,63.0,Male,3.0,10.0,2.0,1.0,,32063.422249,2.0,125.0
92274.0,50.0,Male,4.0,6.0,2.0,2.0,,164086.275438,1.0,120.0
92275.0,42.0,Male,4.0,7.0,1.0,3.0,,55276.780045,2.0,125.0
92276.0,68.0,Female,9.0,4.5,1.0,8.0,,8073.657438,1.0,124.0
92277.0,45.0,Female,3.0,9.5,2.0,1.0,,44885.548667,2.0,120.0
92281.0,38.0,Male,6.0,9.0,4.0,2.0,,39236.245193,2.0,130.0
92283.0,68.0,Male,13.0,7.0,5.0,8.0,,40645.858235,1.0,121.0
92286.0,65.0,Male,1.0795210693868056e-78,11.0,5.397605346934028e-79,5.397605346934028e-79,60.0,9267.012544,1.0,120.0
92287.0,24.0,Female,10.0,6.0,2.0,8.0,,24632.163101,2.0,119.0
92289.0,34.0,Male,8.0,9.5,5.397605346934028e-79,8.0,,23635.832001,2.0,129.0
92291.0,27.0,Male,10.0,6.5,2.0,8.0,,39285.715144,1.0,125.0
92292.0,16.0,Male,11.0,8.0,8.0,3.0,,15850.930533,2.0,131.0
92294.0,35.0,Male,7.0,5.0,5.0,2.0,,35466.621499,1.0,121.0
92295.0,68.0,Male,13.0,7.0,5.0,8.0,,9602.267477,1.0,123.0
92296.0,18.0,Male,4.0,8.5,1.0,3.0,,10575.786537,1.0,123.0
92297.0,44.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,29332.587554,1.0,128.0
92298.0,57.0,Female,1.0,6.5,1.0,5.397605346934028e-79,,21538.316066,1.0,123.0
92299.0,55.0,Female,9.0,8.0,1.0,8.0,,17101.859611,1.0,124.0
92300.0,24.0,Female,8.0,11.0,3.0,5.0,,42258.138412,2.0,122.0
92302.0,33.0,Female,1.0,7.5,1.0,5.397605346934028e-79,,22580.582016,1.0,131.0
92307.0,35.0,Female,2.0,7.5,5.397605346934028e-79,2.0,,60029.055757,2.0,125.0
92309.0,62.0,Male,11.0,8.0,3.0,8.0,,8100.080491,1.0,128.0
92312.0,59.0,Male,10.0,8.5,2.0,8.0,,26085.748837,1.0,121.0
92314.0,16.0,Female,9.0,8.5,4.0,5.0,,10971.187465,2.0,122.0
92315.0,30.0,Male,5.0,7.0,1.0,4.0,,5.397605346934028e-79,1.0,128.0
92316.0,54.0,Male,5.0,8.0,2.0,3.0,,37859.292597,2.0,133.0
92319.0,40.0,Female,16.0,5.0,8.0,8.0,,15828.650657,2.0,124.0
92320.0,29.0,Female,6.0,11.0,4.0,2.0,,70089.858556,1.0,127.0
92323.0,80.0,Male,6.0,6.0,5.0,1.0,,29897.162834,1.0,131.0
92325.0,19.0,Male,7.0,8.0,4.0,3.0,,53034.754709,1.0,131.0
92326.0,29.0,Female,4.0,11.0,1.0,3.0,,18092.597505,2.0,125.0
92331.0,57.0,Male,3.0,9.0,3.0,5.397605346934028e-79,,20590.587332,1.0,121.0
92332.0,27.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,25266.107406,2.0,128.0
92333.0,40.0,Male,11.0,7.0,3.0,8.0,,24682.329453,1.0,132.0
92334.0,38.0,Male,2.0,9.0,1.0,1.0,,5.397605346934028e-79,2.0,133.0
92335.0,80.0,Female,5.0,8.5,5.0,5.397605346934028e-79,,38819.822341,1.0,130.0
92336.0,39.0,Female,3.0,6.0,1.0,2.0,,5.397605346934028e-79,1.0,125.0
92337.0,55.0,Female,7.0,9.5,3.0,4.0,,150068.219756,2.0,125.0
92338.0,27.0,Female,10.0,9.0,5.0,5.0,,21342.233101,1.0,133.0
92340.0,64.0,Male,4.0,7.0,3.0,1.0,,11602.381343,2.0,129.0
92343.0,16.0,Female,13.0,6.5,8.0,5.0,,12013.035775,1.0,125.0
92345.0,23.0,Male,10.0,7.0,2.0,8.0,,56176.481004,2.0,126.0
92346.0,43.0,Female,3.0,9.0,5.397605346934028e-79,3.0,,35799.223124,2.0,125.0
92347.0,46.0,Male,2.0,8.0,1.0,1.0,,24308.214476,2.0,131.0
92348.0,26.0,Male,6.0,8.0,1.0,5.0,,18911.559406,1.0,133.0
92349.0,41.0,Female,16.0,5.0,8.0,8.0,,109113.598655,2.0,123.0
92351.0,69.0,Female,5.0,9.0,4.0,1.0,,129808.527592,1.0,123.0
92352.0,19.0,Female,9.0,6.5,1.0,8.0,,5.397605346934028e-79,2.0,120.0
92353.0,47.0,Female,5.0,8.5,5.397605346934028e-79,5.0,,96115.576315,1.0,119.0
92354.0,18.0,Female,10.0,7.5,2.0,8.0,,5.397605346934028e-79,1.0,131.0
92356.0,54.0,Male,9.0,7.0,1.0,8.0,,26124.989016,2.0,123.0
92357.0,80.0,Male,16.0,8.0,8.0,8.0,,13280.27148,2.0,126.0
92358.0,21.0,Female,9.0,8.0,1.0,8.0,,92567.026455,2.0,123.0
92359.0,66.0,Female,5.0,6.0,3.0,2.0,,97539.093125,1.0,131.0
92361.0,29.0,Female,5.0,9.0,5.397605346934028e-79,5.0,,24885.641752,1.0,125.0
92362.0,25.0,Male,13.0,6.0,8.0,5.0,,68705.051371,2.0,121.0
92363.0,27.0,Female,11.0,10.5,3.0,8.0,,31765.739971,2.0,131.0
92365.0,36.0,Male,10.0,7.5,2.0,8.0,,37196.971368,2.0,129.0
92366.0,49.0,Male,6.0,7.0,4.0,2.0,,135212.807801,1.0,126.0
92368.0,54.0,Female,10.0,6.5,2.0,8.0,,15148.581739,1.0,128.0
92369.0,26.0,Male,10.0,8.0,5.0,5.0,,33209.521357,1.0,124.0
92370.0,80.0,Male,10.0,10.5,2.0,8.0,,23177.22218,1.0,122.0
92371.0,30.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,114897.029875,2.0,123.0
92373.0,80.0,Male,6.0,8.5,3.0,3.0,,12806.267974,1.0,131.0
92374.0,28.0,Male,9.0,7.5,1.0,8.0,,31785.617543,1.0,125.0
92376.0,58.0,Female,7.0,6.0,5.0,2.0,,19700.156911,1.0,130.0
92377.0,45.0,Male,8.0,8.5,5.397605346934028e-79,8.0,,24609.690858,1.0,120.0
92380.0,24.0,Male,3.0,9.0,2.0,1.0,,39941.364871,2.0,129.0
92381.0,34.0,Male,4.0,8.0,3.0,1.0,,28924.260987,1.0,128.0
92386.0,57.0,Female,2.0,8.0,1.0,1.0,,32949.636174,2.0,130.0
92389.0,63.0,Female,10.0,8.0,2.0,8.0,,14902.468039,1.0,119.0
92390.0,47.0,Male,13.0,8.0,5.0,8.0,,17604.674554,2.0,130.0
92393.0,42.0,Male,6.0,5.5,3.0,3.0,,21642.167874,2.0,126.0
92394.0,59.0,Female,7.0,7.5,4.0,3.0,,39306.088793,1.0,122.0
92395.0,80.0,Female,13.0,7.0,5.0,8.0,,12678.079377,2.0,119.0
92397.0,32.0,Female,10.0,9.0,2.0,8.0,,25128.205392,1.0,121.0
92400.0,23.0,Male,16.0,10.0,8.0,8.0,,57063.238056,2.0,127.0
